[2025-07-08 20:33:31.139902] TCP | 192.168.200.118:61724 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.141509] TCP | 192.168.200.118:61723 -> 192.168.200.198:53 | Flags: FA | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.142550] TCP | N/A:61730 -> N/A:443 | Flags: S | TTL: N/A | Window: 65535 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.143627] TCP | 192.168.200.198:53 -> 192.168.200.118:61723 | Flags: FA | TTL: 64 | Window: 128 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.145568] TCP | 192.168.200.118:61723 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.179520] TCP | N/A:443 -> N/A:61730 | Flags: SA | TTL: N/A | Window: 65535 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.180487] TCP | N/A:61730 -> N/A:443 | Flags: A | TTL: N/A | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.180487] TCP | N/A:61730 -> N/A:443 | Flags: A | TTL: N/A | Window: 255 | Payload: 1340 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.181471] TCP | N/A:61730 -> N/A:443 | Flags: PA | TTL: N/A | Window: 255 | Payload: 696 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.219922] TCP | N/A:443 -> N/A:61730 | Flags: A | TTL: N/A | Window: 16388 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.222852] TCP | N/A:443 -> N/A:61730 | Flags: PA | TTL: N/A | Window: 16388 | Payload: 154 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.225353] TCP | N/A:61730 -> N/A:443 | Flags: PA | TTL: N/A | Window: 255 | Payload: 51 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.228282] TCP | N/A:61730 -> N/A:443 | Flags: PA | TTL: N/A | Window: 255 | Payload: 99 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.230243] TCP | N/A:61730 -> N/A:443 | Flags: PA | TTL: N/A | Window: 255 | Payload: 345 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.233169] TCP | N/A:61730 -> N/A:443 | Flags: A | TTL: N/A | Window: 255 | Payload: 1340 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.235690] TCP | N/A:61730 -> N/A:443 | Flags: A | TTL: N/A | Window: 255 | Payload: 1340 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.237635] TCP | N/A:61730 -> N/A:443 | Flags: A | TTL: N/A | Window: 255 | Payload: 1340 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.239585] TCP | N/A:61730 -> N/A:443 | Flags: PA | TTL: N/A | Window: 255 | Payload: 346 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.252434] TCP | N/A:443 -> N/A:61730 | Flags: A | TTL: N/A | Window: 16388 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.255399] TCP | N/A:443 -> N/A:61730 | Flags: PA | TTL: N/A | Window: 16388 | Payload: 69 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.257403] TCP | N/A:61730 -> N/A:443 | Flags: PA | TTL: N/A | Window: 255 | Payload: 38 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.261281] TCP | N/A:443 -> N/A:61730 | Flags: A | TTL: N/A | Window: 16388 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.265893] TCP | N/A:443 -> N/A:61730 | Flags: PA | TTL: N/A | Window: 16386 | Payload: 38 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.267868] TCP | N/A:443 -> N/A:61730 | Flags: A | TTL: N/A | Window: 16388 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.269821] TCP | N/A:443 -> N/A:61730 | Flags: A | TTL: N/A | Window: 16388 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.271835] TCP | N/A:443 -> N/A:61730 | Flags: A | TTL: N/A | Window: 16388 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.288903] TCP | N/A:443 -> N/A:61730 | Flags: A | TTL: N/A | Window: 16388 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.306405] TCP | N/A:61730 -> N/A:443 | Flags: A | TTL: N/A | Window: 254 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:31.388867] TCP | N/A:443 -> N/A:61730 | Flags: PA | TTL: N/A | Window: 16388 | Payload: 259 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.392345] TCP | N/A:443 -> N/A:61730 | Flags: PA | TTL: N/A | Window: 16388 | Payload: 38 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:31.395273] TCP | N/A:61730 -> N/A:443 | Flags: A | TTL: N/A | Window: 253 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:32.597189] TCP | 8.8.8.8:53 -> 192.168.200.118:61739 | Flags: FA | TTL: 105 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:32.600135] TCP | 192.168.200.118:61739 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:34.703867] TCP | 8.8.8.8:53 -> 192.168.200.118:61756 | Flags: FA | TTL: 109 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:34.706796] TCP | 192.168.200.118:61756 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:34.818421] TCP | N/A:56804 -> N/A:443 | Flags: PA | TTL: N/A | Window: 255 | Payload: 28 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:34.902652] TCP | N/A:443 -> N/A:56804 | Flags: A | TTL: N/A | Window: 501 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:35.663808] UDP | 0.0.0.0:68 -> 255.255.255.255:67 | Flags: N/A | TTL: 64 | Window: N/A | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> ff:ff:ff:ff:ff:ff
[2025-07-08 20:33:36.330795] Unknown | N/A:N/A -> N/A:N/A | Flags: N/A | TTL: N/A | Window: N/A | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:36.332830] Unknown | N/A:N/A -> N/A:N/A | Flags: N/A | TTL: N/A | Window: N/A | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:36.823799] TCP | 8.8.8.8:53 -> 192.168.200.118:61757 | Flags: FA | TTL: 106 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:36.826730] TCP | 192.168.200.118:61757 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:39.407514] TCP | N/A:56804 -> N/A:443 | Flags: A | TTL: N/A | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:39.434921] TCP | 8.8.8.8:53 -> 192.168.200.118:61760 | Flags: FA | TTL: 109 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:39.437488] TCP | 192.168.200.118:61760 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:39.448128] TCP | N/A:61730 -> N/A:443 | Flags: FA | TTL: N/A | Window: 253 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:39.484113] TCP | N/A:443 -> N/A:61730 | Flags: A | TTL: N/A | Window: 16388 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:39.486616] TCP | N/A:443 -> N/A:61730 | Flags: FA | TTL: N/A | Window: 16388 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:39.488568] TCP | N/A:61730 -> N/A:443 | Flags: A | TTL: N/A | Window: 253 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:39.526095] TCP | N/A:80 -> N/A:61759 | Flags: FA | TTL: N/A | Window: 512 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:39.529080] TCP | N/A:61759 -> N/A:80 | Flags: A | TTL: N/A | Window: 253 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:41.550704] TCP | 8.8.8.8:53 -> 192.168.200.118:61761 | Flags: FA | TTL: 110 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:41.552760] TCP | 192.168.200.118:61761 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:42.923205] TCP | N/A:56804 -> N/A:443 | Flags: PA | TTL: N/A | Window: 255 | Payload: 31 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:43.008539] TCP | N/A:443 -> N/A:56804 | Flags: A | TTL: N/A | Window: 501 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:43.661492] TCP | 8.8.8.8:53 -> 192.168.200.118:61762 | Flags: A | TTL: 109 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:43.663442] TCP | 8.8.8.8:53 -> 192.168.200.118:61762 | Flags: FA | TTL: 109 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:43.665140] TCP | 192.168.200.118:61762 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:45.782959] TCP | 8.8.8.8:53 -> 192.168.200.118:61763 | Flags: FA | TTL: 109 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:45.785470] TCP | 192.168.200.118:61763 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:47.926653] TCP | 8.8.8.8:53 -> 192.168.200.118:61764 | Flags: FA | TTL: 110 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:47.928599] TCP | 192.168.200.118:61764 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:48.373720] Unknown | N/A:N/A -> N/A:N/A | Flags: N/A | TTL: N/A | Window: N/A | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> ff:ff:ff:ff:ff:ff
[2025-07-08 20:33:48.375675] Unknown | N/A:N/A -> N/A:N/A | Flags: N/A | TTL: N/A | Window: N/A | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:50.050157] TCP | 8.8.8.8:53 -> 192.168.200.118:61765 | Flags: FA | TTL: 110 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:50.053643] TCP | 192.168.200.118:61765 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:52.173187] TCP | 8.8.8.8:53 -> 192.168.200.118:61770 | Flags: FA | TTL: 110 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:52.173187] TCP | 192.168.200.118:61770 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:54.310888] TCP | 8.8.8.8:53 -> 192.168.200.118:61797 | Flags: FA | TTL: 106 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:54.313820] TCP | 192.168.200.118:61797 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:55.605609] TCP | N/A:443 -> N/A:56804 | Flags: PA | TTL: N/A | Window: 501 | Payload: 27 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:55.645415] TCP | N/A:56804 -> N/A:443 | Flags: A | TTL: N/A | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:56.460088] TCP | 8.8.8.8:53 -> 192.168.200.118:61819 | Flags: FA | TTL: 109 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:56.461067] TCP | 192.168.200.118:61819 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:57.322937] Unknown | N/A:N/A -> N/A:N/A | Flags: N/A | TTL: N/A | Window: N/A | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:57.323917] Unknown | N/A:N/A -> N/A:N/A | Flags: N/A | TTL: N/A | Window: N/A | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:57.923692] TCP | N/A:56804 -> N/A:443 | Flags: PA | TTL: N/A | Window: 255 | Payload: 31 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.037151] TCP | N/A:443 -> N/A:56804 | Flags: A | TTL: N/A | Window: 501 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.584269] TCP | 8.8.8.8:53 -> 192.168.200.118:61842 | Flags: FA | TTL: 109 | Window: 1054 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.587206] TCP | 192.168.200.118:61842 -> 8.8.8.8:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.706579] TCP | 192.168.200.118:61849 -> 192.168.200.198:53 | Flags: S | TTL: 128 | Window: 65535 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.708046] TCP | 192.168.200.118:61850 -> 192.168.200.198:53 | Flags: S | TTL: 128 | Window: 65535 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.709032] TCP | 192.168.200.118:61851 -> 192.168.200.198:53 | Flags: S | TTL: 128 | Window: 65535 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.710987] TCP | 192.168.200.198:53 -> 192.168.200.118:61849 | Flags: SA | TTL: 64 | Window: 65535 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.711962] TCP | 192.168.200.198:53 -> 192.168.200.118:61851 | Flags: SA | TTL: 64 | Window: 65535 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.712935] TCP | 192.168.200.198:53 -> 192.168.200.118:61850 | Flags: SA | TTL: 64 | Window: 65535 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.713911] TCP | 192.168.200.118:61849 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.714893] TCP | 192.168.200.118:61851 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.715873] TCP | 192.168.200.118:61850 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.717871] TCP | 192.168.200.118:61850 -> 192.168.200.198:53 | Flags: PA | TTL: 128 | Window: 255 | Payload: 2 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.719824] TCP | 192.168.200.118:61850 -> 192.168.200.198:53 | Flags: PA | TTL: 128 | Window: 255 | Payload: 43 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.720799] TCP | 192.168.200.118:61851 -> 192.168.200.198:53 | Flags: PA | TTL: 128 | Window: 255 | Payload: 2 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.720799] TCP | 192.168.200.118:61851 -> 192.168.200.198:53 | Flags: PA | TTL: 128 | Window: 255 | Payload: 43 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.722027] TCP | 192.168.200.118:61849 -> 192.168.200.198:53 | Flags: PA | TTL: 128 | Window: 255 | Payload: 2 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.722027] TCP | 192.168.200.118:61849 -> 192.168.200.198:53 | Flags: PA | TTL: 128 | Window: 255 | Payload: 43 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.723027] TCP | 192.168.200.198:53 -> 192.168.200.118:61851 | Flags: A | TTL: 64 | Window: 128 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.724001] TCP | 192.168.200.198:53 -> 192.168.200.118:61849 | Flags: A | TTL: 64 | Window: 128 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.724001] TCP | 192.168.200.198:53 -> 192.168.200.118:61850 | Flags: A | TTL: 64 | Window: 128 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.724967] TCP | 192.168.200.198:53 -> 192.168.200.118:61849 | Flags: A | TTL: 64 | Window: 128 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.724967] TCP | 192.168.200.198:53 -> 192.168.200.118:61850 | Flags: A | TTL: 64 | Window: 128 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.725944] TCP | 192.168.200.198:53 -> 192.168.200.118:61851 | Flags: A | TTL: 64 | Window: 128 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.912353] TCP | 192.168.200.198:53 -> 192.168.200.118:61850 | Flags: PA | TTL: 64 | Window: 128 | Payload: 1 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.951987] TCP | 192.168.200.118:61850 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.957417] TCP | 192.168.200.198:53 -> 192.168.200.118:61850 | Flags: PA | TTL: 64 | Window: 128 | Payload: 100 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.958394] TCP | 192.168.200.118:61850 -> 192.168.200.198:53 | Flags: FA | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:58.964255] TCP | 192.168.200.198:53 -> 192.168.200.118:61850 | Flags: FA | TTL: 64 | Window: 128 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:58.965809] TCP | 192.168.200.118:61850 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.005446] TCP | 192.168.200.198:53 -> 192.168.200.118:61851 | Flags: PA | TTL: 64 | Window: 128 | Payload: 1 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:59.044756] TCP | 192.168.200.118:61851 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.053210] TCP | 192.168.200.198:53 -> 192.168.200.118:61851 | Flags: PA | TTL: 64 | Window: 128 | Payload: 123 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:59.054175] TCP | 192.168.200.118:61851 -> 192.168.200.198:53 | Flags: FA | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.061699] TCP | 192.168.200.198:53 -> 192.168.200.118:61851 | Flags: FA | TTL: 64 | Window: 128 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:59.064610] TCP | 192.168.200.118:61851 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.124697] TCP | 192.168.200.198:53 -> 192.168.200.118:61849 | Flags: PA | TTL: 64 | Window: 128 | Payload: 1 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:59.161728] TCP | 192.168.200.118:61849 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.168170] TCP | 192.168.200.198:53 -> 192.168.200.118:61849 | Flags: PA | TTL: 64 | Window: 128 | Payload: 112 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:59.171117] TCP | 192.168.200.118:61849 -> 192.168.200.198:53 | Flags: FA | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.173053] TCP | N/A:61854 -> N/A:443 | Flags: S | TTL: N/A | Window: 65535 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.176559] TCP | 192.168.200.198:53 -> 192.168.200.118:61849 | Flags: FA | TTL: 64 | Window: 128 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:59.179500] TCP | 192.168.200.118:61849 -> 192.168.200.198:53 | Flags: A | TTL: 128 | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.235348] TCP | N/A:443 -> N/A:61854 | Flags: SA | TTL: N/A | Window: 65535 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:59.237843] TCP | N/A:61854 -> N/A:443 | Flags: A | TTL: N/A | Window: 255 | Payload: 0 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.238820] TCP | N/A:61854 -> N/A:443 | Flags: A | TTL: N/A | Window: 255 | Payload: 1340 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.239797] TCP | N/A:61854 -> N/A:443 | Flags: PA | TTL: N/A | Window: 255 | Payload: 714 bytes | MAC: 10:91:d1:25:76:69 -> d6:13:8a:69:6d:16
[2025-07-08 20:33:59.311656] TCP | N/A:443 -> N/A:61854 | Flags: A | TTL: N/A | Window: 34 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
[2025-07-08 20:33:59.312684] TCP | N/A:443 -> N/A:61854 | Flags: A | TTL: N/A | Window: 35 | Payload: 0 bytes | MAC: d6:13:8a:69:6d:16 -> 10:91:d1:25:76:69
